Formula 1
WalkSAT Run 7: Time=0.6698 seconds, Max satisfied=162
WalkSAT Run 8: Time=0.6677 seconds, Max satisfied=165
WalkSAT Run 9: Time=0.6648 seconds, Max satisfied=163
WalkSAT Run 10: Time=0.6661 seconds, Max satisfied=165
Genetic Run 1: Time=1.9931 seconds, Flips=160
Genetic Run 2: Time=2.0961 seconds, Flips=161
Genetic Run 3: Time=2.0201 seconds, Flips=161
Genetic Run 4: Time=2.1616 seconds, Flips=160
Genetic Run 5: Time=2.0689 seconds, Flips=162
Genetic Run 6: Time=1.9980 seconds, Flips=161
Genetic Run 7: Time=2.1518 seconds, Flips=159
Genetic Run 8: Time=1.9574 seconds, Flips=161
Genetic Run 9: Time=2.0501 seconds, Flips=160
Genetic Run 10: Time=2.0434 seconds, Flips=159

Formula 24
DPLL: Time=0.1526 seconds, Nodes expanded=335
WalkSAT Run 1: Time=0.6786 seconds, Max satisfied=158
WalkSAT Run 2: Time=0.6732 seconds, Max satisfied=159
WalkSAT Run 3: Time=0.6797 seconds, Max satisfied=162
WalkSAT Run 4: Time=0.6746 seconds, Max satisfied=158
WalkSAT Run 5: Time=0.6751 seconds, Max satisfied=161
WalkSAT Run 6: Time=0.6786 seconds, Max satisfied=158
WalkSAT Run 7: Time=0.6811 seconds, Max satisfied=166
WalkSAT Run 8: Time=0.6765 seconds, Max satisfied=158
WalkSAT Run 9: Time=0.6739 seconds, Max satisfied=163
WalkSAT Run 10: Time=0.6929 seconds, Max satisfied=159
Genetic Run 1: Time=2.2612 seconds, Flips=159
Genetic Run 2: Time=2.0977 seconds, Flips=159
Genetic Run 3: Time=2.0160 seconds, Flips=158
Genetic Run 4: Time=2.0413 seconds, Flips=160
Genetic Run 5: Time=2.0550 seconds, Flips=160
Genetic Run 6: Time=2.1611 seconds, Flips=156
Genetic Run 7: Time=2.1048 seconds, Flips=161
Genetic Run 8: Time=1.9304 seconds, Flips=159
Genetic Run 9: Time=2.0367 seconds, Flips=159
Genetic Run 10: Time=2.0514 seconds, Flips=160

Formula 25
DPLL: Time=0.0016 seconds, Nodes expanded=12
WalkSAT Run 1: Time=0.6540 seconds, Max satisfied=163
WalkSAT Run 2: Time=0.6579 seconds, Max satisfied=163
WalkSAT Run 3: Time=0.6528 seconds, Max satisfied=163
WalkSAT Run 4: Time=0.6461 seconds, Max satisfied=163
WalkSAT Run 5: Time=0.6544 seconds, Max satisfied=163
WalkSAT Run 6: Time=0.6627 seconds, Max satisfied=163
WalkSAT Run 7: Time=0.6740 seconds, Max satisfied=163
WalkSAT Run 8: Time=0.6635 seconds, Max satisfied=163
WalkSAT Run 9: Time=0.6790 seconds, Max satisfied=163
WalkSAT Run 10: Time=0.6780 seconds, Max satisfied=163
Genetic Run 1: Time=2.0300 seconds, Flips=162
Genetic Run 2: Time=1.9486 seconds, Flips=160
Genetic Run 3: Time=2.1277 seconds, Flips=158
Genetic Run 4: Time=2.0828 seconds, Flips=162
Genetic Run 5: Time=2.0969 seconds, Flips=162
Genetic Run 6: Time=1.9368 seconds, Flips=163
Genetic Run 7: Time=1.9166 seconds, Flips=163
Genetic Run 8: Time=2.0561 seconds, Flips=160
Genetic Run 9: Time=2.0500 seconds, Flips=160
Genetic Run 10: Time=2.0008 seconds, Flips=160

Formula 26
DPLL: Time=0.0599 seconds, Nodes expanded=117
WalkSAT Run 1: Time=0.6797 seconds, Max satisfied=161
WalkSAT Run 2: Time=0.7185 seconds, Max satisfied=162
WalkSAT Run 3: Time=0.6645 seconds, Max satisfied=161
WalkSAT Run 4: Time=0.6576 seconds, Max satisfied=161
WalkSAT Run 5: Time=0.6792 seconds, Max satisfied=161
WalkSAT Run 6: Time=0.6831 seconds, Max satisfied=163
WalkSAT Run 7: Time=0.7151 seconds, Max satisfied=162
WalkSAT Run 8: Time=0.6854 seconds, Max satisfied=162
WalkSAT Run 9: Time=0.7017 seconds, Max satisfied=163
WalkSAT Run 10: Time=0.7154 seconds, Max satisfied=161
Genetic Run 1: Time=2.0045 seconds, Flips=158
Genetic Run 2: Time=2.0496 seconds, Flips=159
Genetic Run 3: Time=2.0180 seconds, Flips=159
Genetic Run 4: Time=1.9869 seconds, Flips=158
Genetic Run 5: Time=2.0097 seconds, Flips=159
Genetic Run 6: Time=1.9906 seconds, Flips=159
Genetic Run 7: Time=1.9590 seconds, Flips=161
Genetic Run 8: Time=1.9794 seconds, Flips=160
Genetic Run 9: Time=2.0783 seconds, Flips=160
Genetic Run 10: Time=2.0946 seconds, Flips=160

Formula 27
DPLL: Time=0.0414 seconds, Nodes expanded=107
WalkSAT Run 1: Time=0.6822 seconds, Max satisfied=164
WalkSAT Run 2: Time=0.6971 seconds, Max satisfied=164
WalkSAT Run 3: Time=0.6706 seconds, Max satisfied=163
WalkSAT Run 4: Time=0.6878 seconds, Max satisfied=164
WalkSAT Run 5: Time=0.6506 seconds, Max satisfied=164
WalkSAT Run 6: Time=0.7048 seconds, Max satisfied=164
WalkSAT Run 7: Time=0.6894 seconds, Max satisfied=164
WalkSAT Run 8: Time=0.6837 seconds, Max satisfied=165
WalkSAT Run 9: Time=0.6634 seconds, Max satisfied=164
WalkSAT Run 10: Time=0.6545 seconds, Max satisfied=164
Genetic Run 1: Time=2.0634 seconds, Flips=159
Genetic Run 2: Time=2.1602 seconds, Flips=158
Genetic Run 3: Time=2.0882 seconds, Flips=160
Genetic Run 4: Time=2.0585 seconds, Flips=160
Genetic Run 5: Time=2.0337 seconds, Flips=162
Genetic Run 6: Time=2.1010 seconds, Flips=163
Genetic Run 7: Time=2.0614 seconds, Flips=162
Genetic Run 8: Time=2.0610 seconds, Flips=160
Genetic Run 9: Time=2.0055 seconds, Flips=163
Genetic Run 10: Time=1.9897 seconds, Flips=159

Formula 28
DPLL: Time=0.0976 seconds, Nodes expanded=219
WalkSAT Run 1: Time=0.6810 seconds, Max satisfied=165
WalkSAT Run 2: Time=0.6864 seconds, Max satisfied=163
WalkSAT Run 3: Time=0.7235 seconds, Max satisfied=162
WalkSAT Run 4: Time=0.6846 seconds, Max satisfied=163
WalkSAT Run 5: Time=0.6933 seconds, Max satisfied=165
WalkSAT Run 6: Time=0.6946 seconds, Max satisfied=165
WalkSAT Run 7: Time=0.6802 seconds, Max satisfied=165
WalkSAT Run 8: Time=0.6867 seconds, Max satisfied=165
WalkSAT Run 9: Time=0.6919 seconds, Max satisfied=165
WalkSAT Run 10: Time=0.6819 seconds, Max satisfied=165
Genetic Run 1: Time=1.9693 seconds, Flips=159
Genetic Run 2: Time=1.9815 seconds, Flips=158
Genetic Run 3: Time=2.0130 seconds, Flips=158
Genetic Run 4: Time=2.0716 seconds, Flips=159
Genetic Run 5: Time=2.0402 seconds, Flips=160
Genetic Run 6: Time=2.0011 seconds, Flips=162
Genetic Run 7: Time=2.0746 seconds, Flips=163
Genetic Run 8: Time=2.0191 seconds, Flips=159
Genetic Run 9: Time=2.0505 seconds, Flips=162
Genetic Run 10: Time=2.0149 seconds, Flips=163

Formula 29
DPLL: Time=0.0502 seconds, Nodes expanded=140
WalkSAT Run 1: Time=0.6640 seconds, Max satisfied=166
WalkSAT Run 2: Time=0.6582 seconds, Max satisfied=166
WalkSAT Run 3: Time=0.6615 seconds, Max satisfied=166
WalkSAT Run 4: Time=0.6600 seconds, Max satisfied=166
WalkSAT Run 5: Time=0.6680 seconds, Max satisfied=166
WalkSAT Run 6: Time=0.6617 seconds, Max satisfied=166
WalkSAT Run 7: Time=0.6529 seconds, Max satisfied=166
WalkSAT Run 8: Time=0.6647 seconds, Max satisfied=166
WalkSAT Run 9: Time=0.6670 seconds, Max satisfied=166
WalkSAT Run 10: Time=0.6756 seconds, Max satisfied=166
Genetic Run 1: Time=2.0725 seconds, Flips=160
Genetic Run 2: Time=1.9736 seconds, Flips=161
Genetic Run 3: Time=1.9550 seconds, Flips=164
Genetic Run 4: Time=2.0130 seconds, Flips=161
Genetic Run 5: Time=2.1014 seconds, Flips=161
Genetic Run 6: Time=2.0956 seconds, Flips=158
Genetic Run 7: Time=2.0475 seconds, Flips=160
Genetic Run 8: Time=2.0497 seconds, Flips=159
Genetic Run 9: Time=2.0401 seconds, Flips=161
Genetic Run 10: Time=2.1336 seconds, Flips=158

Formula 30
DPLL: Time=0.0863 seconds, Nodes expanded=153
WalkSAT Run 1: Time=0.6879 seconds, Max satisfied=163
WalkSAT Run 2: Time=0.6818 seconds, Max satisfied=163
WalkSAT Run 3: Time=0.6825 seconds, Max satisfied=163
WalkSAT Run 4: Time=0.6764 seconds, Max satisfied=163
WalkSAT Run 5: Time=0.6616 seconds, Max satisfied=163
WalkSAT Run 6: Time=0.6662 seconds, Max satisfied=163
WalkSAT Run 7: Time=0.6611 seconds, Max satisfied=163
WalkSAT Run 8: Time=0.6933 seconds, Max satisfied=163
WalkSAT Run 9: Time=0.6753 seconds, Max satisfied=165
WalkSAT Run 10: Time=0.6801 seconds, Max satisfied=164
Genetic Run 1: Time=2.1370 seconds, Flips=158
Genetic Run 2: Time=2.1128 seconds, Flips=159
Genetic Run 3: Time=2.1528 seconds, Flips=161
Genetic Run 4: Time=2.1181 seconds, Flips=160
Genetic Run 5: Time=2.1729 seconds, Flips=162
Genetic Run 6: Time=2.2788 seconds, Flips=160
Genetic Run 7: Time=2.1957 seconds, Flips=158
Genetic Run 8: Time=1.9741 seconds, Flips=163
Genetic Run 9: Time=2.0388 seconds, Flips=162
Genetic Run 10: Time=2.1962 seconds, Flips=158

Formula 31
DPLL: Time=0.0036 seconds, Nodes expanded=9
WalkSAT Run 1: Time=0.7603 seconds, Max satisfied=164
WalkSAT Run 2: Time=0.7661 seconds, Max satisfied=164
WalkSAT Run 3: Time=0.7343 seconds, Max satisfied=164
WalkSAT Run 4: Time=0.6683 seconds, Max satisfied=164
WalkSAT Run 5: Time=0.7100 seconds, Max satisfied=164
WalkSAT Run 6: Time=0.6763 seconds, Max satisfied=164
WalkSAT Run 7: Time=0.6938 seconds, Max satisfied=164
WalkSAT Run 8: Time=0.6798 seconds, Max satisfied=165
WalkSAT Run 9: Time=0.6747 seconds, Max satisfied=165
WalkSAT Run 10: Time=0.6746 seconds, Max satisfied=164
Genetic Run 1: Time=2.0263 seconds, Flips=162
Genetic Run 2: Time=2.0206 seconds, Flips=163
Genetic Run 3: Time=2.0004 seconds, Flips=162
Genetic Run 4: Time=2.0808 seconds, Flips=161
Genetic Run 5: Time=2.0267 seconds, Flips=161
Genetic Run 6: Time=2.0496 seconds, Flips=161
Genetic Run 7: Time=2.0790 seconds, Flips=162
Genetic Run 8: Time=2.1862 seconds, Flips=158
Genetic Run 9: Time=2.1731 seconds, Flips=158
Genetic Run 10: Time=2.0300 seconds, Flips=162

Formula 32
DPLL: Time=0.1082 seconds, Nodes expanded=209
WalkSAT Run 1: Time=0.6915 seconds, Max satisfied=164
WalkSAT Run 2: Time=0.6750 seconds, Max satisfied=163
WalkSAT Run 3: Time=0.6802 seconds, Max satisfied=164
WalkSAT Run 4: Time=0.7164 seconds, Max satisfied=166
WalkSAT Run 5: Time=0.7094 seconds, Max satisfied=161
WalkSAT Run 6: Time=0.7127 seconds, Max satisfied=161
WalkSAT Run 7: Time=0.6924 seconds, Max satisfied=165
WalkSAT Run 8: Time=0.6881 seconds, Max satisfied=165
WalkSAT Run 9: Time=0.6871 seconds, Max satisfied=165
WalkSAT Run 10: Time=0.7062 seconds, Max satisfied=163
Genetic Run 1: Time=2.0536 seconds, Flips=160
Genetic Run 2: Time=2.0737 seconds, Flips=156
Genetic Run 3: Time=2.1038 seconds, Flips=162
Genetic Run 4: Time=2.0117 seconds, Flips=159
Genetic Run 5: Time=2.0427 seconds, Flips=161
Genetic Run 6: Time=2.1667 seconds, Flips=162
Genetic Run 7: Time=2.1569 seconds, Flips=158
Genetic Run 8: Time=2.0818 seconds, Flips=160
Genetic Run 9: Time=2.0588 seconds, Flips=160
Genetic Run 10: Time=2.2845 seconds, Flips=161
